location,Basel
lat,47.75000
lon,7.50000
asl,363.653
variable,Wind Gust
unit,km/h
level,sfc
resolution,hourly
aggregation,None
timestamp,Basel Wind Gust
20221204T1000,7.2
20221204T1100,8.28
20221204T1200,7.92
20221204T1300,7.5599995
20221204T1400,7.2
20221204T1500,7.92
20221204T1600,7.2
20221204T1700,8.64
20221204T1800,8.64
20221204T1900,7.92
20221204T2000,8.28
20221204T2100,6.4799995
20221204T2200,5.7599998
20221204T2300,6.12
20221205T0000,7.5599995
20221205T0100,12.599999
20221205T0200,14.4
20221205T0300,16.919998
20221205T0400,18.359999
20221205T0500,18.72
20221205T0600,19.08
20221205T0700,15.84
20221205T0800,13.32
20221205T0900,14.04
20221205T1000,15.4800005
20221205T1100,17.28
20221205T1200,23.4
20221205T1300,24.48
20221205T1400,22.68
20221205T1500,23.039999
20221205T1600,19.08
20221205T1700,14.759999
20221205T1800,8.64
20221205T1900,9.72
20221205T2000,11.159999
20221205T2100,12.24
20221205T2200,11.159999
20221205T2300,10.799999
20221206T0000,10.440001
20221206T0100,10.08
20221206T0200,10.08
20221206T0300,10.08
20221206T0400,10.799999
20221206T0500,10.799999
20221206T0600,10.799999
20221206T0700,9.72
20221206T0800,9.36
20221206T0900,13.679999
20221206T1000,13.32
20221206T1100,12.599999
20221206T1200,11.879999
20221206T1300,11.159999
20221206T1400,10.799999
20221206T1500,10.799999
20221206T1600,10.799999
20221206T1700,10.08
20221206T1800,9.72
20221206T1900,9.72
20221206T2000,9.36
20221206T2100,9.36
20221206T2200,9.36
20221206T2300,9.0
20221207T0000,9.0
20221207T0100,8.64
20221207T0200,7.92
20221207T0300,6.8399997
20221207T0400,6.8399997
20221207T0500,7.5599995
20221207T0600,7.92
20221207T0700,8.28
20221207T0800,8.64
20221207T0900,5.7599998
20221207T1000,5.3999996
20221207T1100,8.64
20221207T1200,10.440001
20221207T1300,10.799999
20221207T1400,10.799999
20221207T1500,11.5199995
20221207T1600,10.799999
20221207T1700,9.72
20221207T1800,6.12
20221207T1900,6.12
20221207T2000,6.8399997
20221207T2100,5.3999996
20221207T2200,5.3999996
20221207T2300,5.04
20221208T0000,4.68
20221208T0100,4.32
20221208T0200,3.96
20221208T0300,3.96
20221208T0400,4.68
20221208T0500,5.3999996
20221208T0600,6.12
20221208T0700,6.12
20221208T0800,6.12
20221208T0900,7.92
20221208T1000,8.64
20221208T1100,9.36
20221208T1200,9.72
20221208T1300,9.72
20221208T1400,9.72
20221208T1500,9.72
20221208T1600,9.0
20221208T1700,6.4799995
20221208T1800,6.12
20221208T1900,5.7599998
20221208T2000,7.2
20221208T2100,8.28
20221208T2200,9.72
20221208T2300,10.08
20221209T0000,9.36
20221209T0100,9.36
20221209T0200,9.72
20221209T0300,9.36
20221209T0400,9.36
20221209T0500,9.72
20221209T0600,10.08
20221209T0700,10.08
20221209T0800,9.72
20221209T0900,10.440001
20221209T1000,9.36
20221209T1100,10.08
20221209T1200,11.159999
20221209T1300,11.879999
20221209T1400,13.679999
20221209T1500,15.4800005
20221209T1600,15.4800005
20221209T1700,11.159999
20221209T1800,9.0
20221209T1900,8.28
20221209T2000,9.0
20221209T2100,8.64
20221209T2200,7.5599995
20221209T2300,7.92
20221210T0000,8.64
20221210T0100,9.36
20221210T0200,10.08
20221210T0300,9.36
20221210T0400,10.08
20221210T0500,10.08
20221210T0600,10.440001
20221210T0700,10.799999
20221210T0800,12.24
20221210T0900,14.04
20221210T1000,15.84
20221210T1100,18.359999
20221210T1200,22.319998
20221210T1300,23.039999
20221210T1400,23.4
20221210T1500,22.68
20221210T1600,21.24
20221210T1700,19.44
20221210T1800,16.56
20221210T1900,13.679999
20221210T2000,12.959999
20221210T2100,13.32
20221210T2200,11.159999
20221210T2300,10.08
20221211T0000,10.08
20221211T0100,9.0
20221211T0200,7.92
20221211T0300,6.12
20221211T0400,5.3999996
20221211T0500,5.3999996
20221211T0600,4.68
20221211T0700,3.96
20221211T0800,4.32
20221211T0900,3.96
20221211T1000,6.12
20221211T1100,9.72
20221211T1200,13.32
20221211T1300,16.199999
20221211T1400,17.28
20221211T1500,14.4
20221211T1600,12.599999
20221211T1700,7.5599995
20221211T1800,9.0
20221211T1900,10.440001
20221211T2000,10.799999
20221211T2100,7.5599995
20221211T2200,8.64
20221211T2300,9.0
20221212T0000,9.72
20221212T0100,10.08
20221212T0200,10.440001
20221212T0300,10.08
20221212T0400,9.72
20221212T0500,9.72
20221212T0600,9.72
20221212T0700,9.72
20221212T0800,9.72
20221212T0900,10.440001
20221212T1000,11.5199995
20221212T1100,13.32
20221212T1200,14.4
20221212T1300,15.4800005
20221212T1400,15.84
20221212T1500,15.4800005
20221212T1600,15.4800005
20221212T1700,14.759999
20221212T1800,11.879999
20221212T1900,12.959999
20221212T2000,15.4800005
20221212T2100,15.4800005
20221212T2200,15.119999
20221212T2300,14.4
20221213T0000,15.119999
20221213T0100,15.119999
20221213T0200,14.4
20221213T0300,14.759999
20221213T0400,14.759999
20221213T0500,14.04
20221213T0600,14.4
20221213T0700,14.4
20221213T0800,14.4
20221213T0900,16.56
20221213T1000,15.4800005
20221213T1100,16.199999
20221213T1200,16.919998
20221213T1300,16.919998
20221213T1400,15.84
20221213T1500,15.84
20221213T1600,14.759999
20221213T1700,12.599999
20221213T1800,10.799999
20221213T1900,10.440001
20221213T2000,11.5199995
20221213T2100,14.759999
20221213T2200,13.679999
20221213T2300,12.959999
20221214T0000,12.959999
20221214T0100,14.04
20221214T0200,14.759999
20221214T0300,15.119999
20221214T0400,15.119999
20221214T0500,15.84
20221214T0600,15.84
20221214T0700,16.199999
20221214T0800,17.28
20221214T0900,19.08
20221214T1000,21.599998
20221214T1100,36.0
20221214T1200,36.719997
20221214T1300,26.28
20221214T1400,19.08
20221214T1500,14.759999
20221214T1600,18.359999
20221214T1700,18.0
20221214T1800,17.28
20221214T1900,16.919998
20221214T2000,15.84
20221214T2100,29.519999
20221214T2200,36.0
20221214T2300,39.6
20221215T0000,41.039997
20221215T0100,16.56
20221215T0200,16.56
20221215T0300,10.08
20221215T0400,10.440001
20221215T0500,10.08
20221215T0600,9.72
20221215T0700,9.0
20221215T0800,9.0
20221215T0900,12.599999
20221215T1000,11.5199995
20221215T1100,9.72
20221215T1200,12.24
20221215T1300,12.599999
20221215T1400,15.84
20221215T1500,17.64
20221215T1600,17.28
20221215T1700,16.56
20221215T1800,15.4800005
20221215T1900,16.56
20221215T2000,18.359999
20221215T2100,16.199999
20221215T2200,15.119999
20221215T2300,15.84
20221216T0000,16.56
20221216T0100,16.919998
20221216T0200,16.919998
20221216T0300,16.919998
20221216T0400,17.64
20221216T0500,17.64
20221216T0600,17.64
20221216T0700,17.28
20221216T0800,16.919998
20221216T0900,16.199999
20221216T1000,16.919998
20221216T1100,18.72
20221216T1200,18.72
20221216T1300,19.08
20221216T1400,18.72
20221216T1500,19.08
20221216T1600,19.44
20221216T1700,18.359999
20221216T1800,15.84
20221216T1900,13.32
20221216T2000,12.599999
20221216T2100,15.119999
20221216T2200,12.599999
20221216T2300,10.440001
20221217T0000,9.0
20221217T0100,7.92
20221217T0200,7.5599995
20221217T0300,7.5599995
20221217T0400,7.92
20221217T0500,9.36
20221217T0600,9.36
20221217T0700,9.36
20221217T0800,9.36
20221217T0900,10.799999
20221217T1000,10.08
20221217T1100,11.159999
20221217T1200,13.32
20221217T1300,15.4800005
20221217T1400,16.56
20221217T1500,16.199999
20221217T1600,15.4800005
20221217T1700,12.24
20221217T1800,12.599999
20221217T1900,13.32
20221217T2000,12.959999
20221217T2100,14.4
20221217T2200,12.24
20221217T2300,12.599999
20221218T0000,12.599999
20221218T0100,12.959999
20221218T0200,11.879999
20221218T0300,12.24
20221218T0400,12.599999
20221218T0500,12.24
20221218T0600,11.879999
20221218T0700,12.24
20221218T0800,12.959999
20221218T0900,19.08
20221218T1000,16.919998
20221218T1100,18.72
20221218T1200,19.08
20221218T1300,19.08
20221218T1400,17.64
20221218T1500,15.84
20221218T1600,13.32
20221218T1700,11.879999
20221218T1800,15.4800005
20221218T1900,16.56
20221218T2000,17.64
20221218T2100,22.68
20221218T2200,21.24
20221218T2300,22.319998
20221219T0000,21.96
20221219T0100,20.519999
20221219T0200,20.519999
20221219T0300,19.44
20221219T0400,19.08
20221219T0500,20.519999
20221219T0600,21.96
20221219T0700,23.039999
20221219T0800,22.68
20221219T0900,22.68
20221219T1000,22.319998
20221219T1100,22.319998
20221219T1200,23.4
20221219T1300,23.039999
20221219T1400,21.96
20221219T1500,21.24
20221219T1600,21.24
20221219T1700,21.96
20221219T1800,21.96
20221219T1900,22.68
20221219T2000,23.039999
20221219T2100,24.119999
20221219T2200,22.68
20221219T2300,22.319998
20221220T0000,22.319998
20221220T0100,20.880001
20221220T0200,20.519999
20221220T0300,20.16
20221220T0400,20.16
20221220T0500,21.24
20221220T0600,21.599998
20221220T0700,21.599998
20221220T0800,21.599998
20221220T0900,23.759998
20221220T1000,23.4
20221220T1100,23.039999
20221220T1200,23.039999
20221220T1300,22.319998
20221220T1400,20.16
20221220T1500,20.519999
20221220T1600,19.44
20221220T1700,19.44
20221220T1800,18.72
20221220T1900,21.96
20221220T2000,40.32
20221220T2100,23.4
20221220T2200,23.039999
20221220T2300,21.599998
20221221T0000,21.599998
20221221T0100,23.759998
20221221T0200,24.48
20221221T0300,24.48
20221221T0400,24.119999
20221221T0500,24.119999
20221221T0600,23.759998
20221221T0700,23.4
20221221T0800,23.039999
20221221T0900,26.28
20221221T1000,22.319998
20221221T1100,21.24
20221221T1200,21.599998
20221221T1300,21.96
20221221T1400,21.599998
20221221T1500,23.759998
20221221T1600,24.119999
20221221T1700,23.039999
20221221T1800,20.16
20221221T1900,19.08
20221221T2000,19.44
20221221T2100,22.319998
20221221T2200,23.759998
20221221T2300,24.84
20221222T0000,27.0
20221222T0100,29.88
20221222T0200,38.88
20221222T0300,47.88
20221222T0400,48.239998
20221222T0500,49.32
20221222T0600,46.079998
20221222T0700,49.32
20221222T0800,54.719997
20221222T0900,61.920002
20221222T1000,62.279995
20221222T1100,63.0
20221222T1200,63.0
20221222T1300,61.199997
20221222T1400,57.96
20221222T1500,55.079998
20221222T1600,50.76
20221222T1700,46.8
20221222T1800,40.68
20221222T1900,38.88
20221222T2000,37.079998
20221222T2100,38.519997
20221222T2200,48.239998
20221222T2300,50.76
20221223T0000,59.039997
20221223T0100,55.079998
20221223T0200,57.6
20221223T0300,56.88
20221223T0400,54.36
20221223T0500,49.68
20221223T0600,43.92
20221223T0700,40.32
20221223T0800,35.64
20221223T0900,40.68
20221223T1000,38.16
20221223T1100,32.760002
20221223T1200,46.8
20221223T1300,46.44
20221223T1400,50.399998
20221223T1500,55.44
20221223T1600,59.76
20221223T1700,55.8
20221223T1800,56.16
20221223T1900,57.6
20221223T2000,59.76
20221223T2100,68.76
20221223T2200,59.399998
20221223T2300,52.199997
20221224T0000,46.8
20221224T0100,41.760002
20221224T0200,42.839996
20221224T0300,38.519997
20221224T0400,35.64
20221224T0500,29.16
20221224T0600,25.919998
20221224T0700,23.759998
20221224T0800,24.84
20221224T0900,28.08
20221224T1000,27.0
20221224T1100,20.880001
20221224T1200,20.519999
20221224T1300,20.880001
20221224T1400,21.24
20221224T1500,21.24
20221224T1600,19.8
20221224T1700,15.84
20221224T1800,13.32
20221224T1900,13.679999
20221224T2000,14.04
20221224T2100,14.04
20221224T2200,14.759999
20221224T2300,14.759999
20221225T0000,14.759999
20221225T0100,15.119999
20221225T0200,15.119999
20221225T0300,14.759999
20221225T0400,15.84
20221225T0500,16.56
20221225T0600,17.28
20221225T0700,16.919998
20221225T0800,16.199999
20221225T0900,21.24
20221225T1000,20.16
20221225T1100,20.880001
20221225T1200,20.519999
20221225T1300,21.24
20221225T1400,21.24
20221225T1500,20.880001
20221225T1600,19.8
20221225T1700,19.44
20221225T1800,21.24
20221225T1900,22.319998
20221225T2000,21.96
20221225T2100,21.599998
20221225T2200,21.96
20221225T2300,21.96
20221226T0000,22.68
20221226T0100,23.4
20221226T0200,23.4
20221226T0300,21.96
20221226T0400,21.24
20221226T0500,20.880001
20221226T0600,20.16
20221226T0700,19.8
20221226T0800,20.519999
20221226T0900,29.16
20221226T1000,27.0
20221226T1100,27.359999
20221226T1200,32.039997
20221226T1300,39.6
20221226T1400,48.239998
20221226T1500,46.079998
20221226T1600,43.56
20221226T1700,35.64
20221226T1800,37.079998
20221226T1900,38.519997
20221226T2000,46.8
20221226T2100,43.199997
20221226T2200,42.48
20221226T2300,39.96
20221227T0000,35.28
20221227T0100,27.359999
20221227T0200,20.880001
20221227T0300,18.0
20221227T0400,16.56
20221227T0500,15.119999
20221227T0600,14.759999
20221227T0700,13.679999
20221227T0800,12.959999
20221227T0900,14.4
20221227T1000,13.679999
20221227T1100,15.119999
20221227T1200,14.759999
20221227T1300,14.4
20221227T1400,14.759999
20221227T1500,15.4800005
20221227T1600,14.759999
20221227T1700,10.799999
20221227T1800,8.28
20221227T1900,10.440001
20221227T2000,11.879999
20221227T2100,14.04
20221227T2200,13.32
20221227T2300,14.4
20221228T0000,15.4800005
20221228T0100,16.199999
20221228T0200,16.199999
20221228T0300,18.0
20221228T0400,19.44
20221228T0500,19.8
20221228T0600,19.8
20221228T0700,19.44
20221228T0800,19.44
20221228T0900,21.96
20221228T1000,23.039999
20221228T1100,23.4
20221228T1200,24.119999
20221228T1300,24.48
20221228T1400,24.84
20221228T1500,25.919998
20221228T1600,28.8
20221228T1700,27.72
20221228T1800,24.84
20221228T1900,27.359999
20221228T2000,28.8
20221228T2100,29.519999
20221228T2200,30.599998
20221228T2300,30.239998
20221229T0000,29.16
20221229T0100,29.16
20221229T0200,31.319998
20221229T0300,32.760002
20221229T0400,36.0
20221229T0500,39.96
20221229T0600,42.12
20221229T0700,43.56
20221229T0800,43.199997
20221229T0900,45.719997
20221229T1000,46.44
20221229T1100,46.079998
20221229T1200,45.719997
20221229T1300,45.719997
20221229T1400,43.56
20221229T1500,41.760002
20221229T1600,41.039997
20221229T1700,38.519997
20221229T1800,36.719997
20221229T1900,32.399998
20221229T2000,29.16
20221229T2100,28.44
20221229T2200,29.519999
20221229T2300,32.760002
20221230T0000,33.12
20221230T0100,28.44
20221230T0200,27.72
20221230T0300,24.84
20221230T0400,21.599998
20221230T0500,19.44
20221230T0600,20.16
20221230T0700,20.16
20221230T0800,20.16
20221230T0900,18.0
20221230T1000,18.72
20221230T1100,21.24
20221230T1200,23.039999
20221230T1300,23.759998
20221230T1400,25.199999
20221230T1500,26.64
20221230T1600,34.2
20221230T1700,37.44
20221230T1800,39.239998
20221230T1900,45.0
20221230T2000,48.239998
20221230T2100,48.239998
20221230T2200,49.68
20221230T2300,49.68
20221231T0000,48.96
20221231T0100,49.68
20221231T0200,48.96
20221231T0300,43.56
20221231T0400,38.16
20221231T0500,36.0
20221231T0600,43.56
20221231T0700,38.88
20221231T0800,29.519999
20221231T0900,38.16
20221231T1000,30.960001
20221231T1100,28.44
20221231T1200,27.72
20221231T1300,27.0
20221231T1400,25.919998
20221231T1500,24.84
20221231T1600,23.4
20221231T1700,21.96
20221231T1800,22.68
20221231T1900,24.119999
20221231T2000,25.199999
20221231T2100,24.119999
20221231T2200,23.039999
20221231T2300,23.4
20230101T0000,24.48
20230101T0100,25.919998
20230101T0200,27.0
20230101T0300,28.08
20230101T0400,28.08
20230101T0500,27.0
20230101T0600,25.199999
20230101T0700,24.48
20230101T0800,24.119999
20230101T0900,25.56
20230101T1000,24.119999
20230101T1100,23.759998
20230101T1200,23.759998
20230101T1300,21.96
20230101T1400,19.44
20230101T1500,18.359999
20230101T1600,17.28
20230101T1700,16.199999
20230101T1800,18.0
20230101T1900,20.519999
20230101T2000,21.24
20230101T2100,23.4
20230101T2200,22.319998
20230101T2300,21.96
20230102T0000,20.880001
20230102T0100,20.16
20230102T0200,20.16
20230102T0300,20.880001
20230102T0400,20.519999
20230102T0500,20.16
20230102T0600,19.44
20230102T0700,19.44
20230102T0800,19.08
20230102T0900,21.96
20230102T1000,18.72
20230102T1100,19.8
20230102T1200,21.599998
20230102T1300,23.4
20230102T1400,25.56
20230102T1500,34.2
20230102T1600,38.88
20230102T1700,38.519997
20230102T1800,34.56
20230102T1900,29.16
20230102T2000,23.759998
20230102T2100,20.519999
20230102T2200,17.64
20230102T2300,13.679999
20230103T0000,11.5199995
20230103T0100,10.799999
20230103T0200,10.440001
20230103T0300,9.72
20230103T0400,9.0
20230103T0500,8.64
20230103T0600,8.64
20230103T0700,8.64
20230103T0800,8.64
20230103T0900,9.0
20230103T1000,11.5199995
20230103T1100,12.959999
20230103T1200,12.599999
20230103T1300,11.159999
20230103T1400,11.879999
20230103T1500,12.959999
20230103T1600,12.959999
20230103T1700,11.5199995
20230103T1800,9.0
20230103T1900,7.92
20230103T2000,11.5199995
20230103T2100,9.0
20230103T2200,9.0
20230103T2300,10.440001
20230104T0000,10.799999
20230104T0100,10.799999
20230104T0200,13.32
20230104T0300,15.4800005
20230104T0400,16.56
20230104T0500,17.64
20230104T0600,19.44
20230104T0700,21.24
20230104T0800,22.319998
20230104T0900,26.64
20230104T1000,27.0
20230104T1100,29.519999
20230104T1200,32.760002
20230104T1300,35.28
20230104T1400,36.719997
20230104T1500,39.6
20230104T1600,40.32
20230104T1700,40.68
20230104T1800,40.68
20230104T1900,40.68
20230104T2000,42.839996
20230104T2100,44.639996
20230104T2200,45.36
20230104T2300,45.36
20230105T0000,45.0
20230105T0100,45.0
20230105T0200,43.92
20230105T0300,43.199997
20230105T0400,43.56
20230105T0500,42.48
20230105T0600,42.48
20230105T0700,42.48
20230105T0800,41.399998
20230105T0900,39.239998
20230105T1000,37.8
20230105T1100,36.0
20230105T1200,34.92
20230105T1300,34.56
20230105T1400,33.48
20230105T1500,32.760002
20230105T1600,30.599998
20230105T1700,26.64
20230105T1800,20.880001
20230105T1900,18.359999
20230105T2000,15.4800005
20230105T2100,14.4
20230105T2200,13.32
20230105T2300,12.959999
20230106T0000,12.599999
20230106T0100,11.879999
20230106T0200,11.5199995
20230106T0300,10.799999
20230106T0400,11.5199995
20230106T0500,11.159999
20230106T0600,13.32
20230106T0700,14.4
20230106T0800,16.199999
20230106T0900,18.72
20230106T1000,18.0
20230106T1100,17.28
20230106T1200,18.0
20230106T1300,18.0
20230106T1400,20.519999
20230106T1500,21.96
20230106T1600,21.24
20230106T1700,15.84
20230106T1800,10.08
20230106T1900,9.0
20230106T2000,7.92
20230106T2100,11.159999
20230106T2200,11.5199995
20230106T2300,13.679999
20230107T0000,14.4
20230107T0100,14.4
20230107T0200,12.599999
20230107T0300,12.959999
20230107T0400,13.679999
20230107T0500,15.119999
20230107T0600,15.119999
20230107T0700,16.199999
20230107T0800,16.919998
20230107T0900,17.28
20230107T1000,18.0
20230107T1100,20.519999
20230107T1200,21.96
20230107T1300,22.68
20230107T1400,22.319998
20230107T1500,21.96
20230107T1600,21.599998
20230107T1700,20.519999
20230107T1800,19.08
20230107T1900,20.16
20230107T2000,20.519999
20230107T2100,23.759998
20230107T2200,22.319998
20230107T2300,21.599998
20230108T0000,20.880001
20230108T0100,19.44
20230108T0200,19.44
20230108T0300,19.44
20230108T0400,19.08
20230108T0500,19.08
20230108T0600,19.08
20230108T0700,20.16
20230108T0800,21.24
20230108T0900,28.08
20230108T1000,28.08
20230108T1100,27.359999
20230108T1200,27.72
20230108T1300,28.08
20230108T1400,29.16
20230108T1500,28.44
20230108T1600,27.359999
20230108T1700,25.199999
20230108T1800,21.24
20230108T1900,28.8
20230108T2000,33.839996
20230108T2100,26.64
20230108T2200,28.8
20230108T2300,33.48
20230109T0000,24.84
20230109T0100,46.44
20230109T0200,48.96
20230109T0300,34.56
20230109T0400,45.0
20230109T0500,45.719997
20230109T0600,44.639996
20230109T0700,41.039997
20230109T0800,38.519997
20230109T0900,37.8
20230109T1000,38.16
20230109T1100,41.760002
20230109T1200,48.6
20230109T1300,48.6
20230109T1400,52.92
20230109T1500,50.039997
20230109T1600,47.88
20230109T1700,47.88
